                                        The Restaurant - Description of the internal state
 Chef Waiter  Stu0  Stu1  Stu2  Stu3  Stu4  Stu5  Stu6   NCourse   NPortion                      Table
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          5         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC EJYML CHTWC CHTWC CHTWC CHTWC CHTWC      1          6         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC EJYML CHTWC CHTWC CHTWC CHTWC CHTWC      1          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC EJYML CHTWC CHTWC CHTWC CHTWC CHTWC      1          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          6         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          6         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          7         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      1          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC GGHOM      3          7         4     2     3     5     1     0     6    
DSHPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      1          7         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      1          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC GGHOM CHTWC CHTWC GGHOM      3          7         4     2     3     5     1     0     6    
CLSSV APPST  CHTWC CHTWC CHTWC GGHOM CHTWC GGHOM GGHOM      3          7         4     2     3     5     1     0     6    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          7         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          7         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      1          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC GGHOM CHTWC GGHOM CHTWC GGHOM GGHOM      3          7         4     2     3     5     1     0     6    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      2          1         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC GGHOM CHTWC GGHOM GGHOM GGHOM GGHOM      3          7         4     2     3     5     1     0     6    
CLSSV APPST  GGHOM GGHOM CHTWC GGHOM GGHOM GGHOM GGHOM      3          7         4     2     3     5     1     0     6    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      2          1         5     3     4     1     0     6     2    
CLSSV APPST  GGHOM GGHOM GGHOM GGHOM GGHOM GGHOM GGHOM      3          7         4     2     3     5     1     0     6    
DSHPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      2          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      2          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          1         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          1         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC EJYML CHTWC      2          2         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC EJYML CHTWC      2          2         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC EJYML CHTWC      2          2         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          2         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          2         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          2         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          2         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC EJYML CHTWC CHTWC CHTWC CHTWC      2          3         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC CHTWC EJYML CHTWC CHTWC CHTWC CHTWC      2          3         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC EJYML CHTWC CHTWC CHTWC CHTWC      2          3         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          3         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          3         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          3         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DSHPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
PRPCS WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DSHPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          4         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC EJYML CHTWC CHTWC CHTWC CHTWC CHTWC      2          5         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC EJYML CHTWC CHTWC CHTWC CHTWC CHTWC      2          5         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC EJYML CHTWC CHTWC CHTWC CHTWC CHTWC      2          5         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          5         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          5         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          5         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC EJYML CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC CHTWC CHTWC CHTWC EJYML CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC EJYML CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          6         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC EJYML CHTWC CHTWC CHTWC      2          7         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC CHTWC CHTWC EJYML CHTWC CHTWC CHTWC      2          7         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC EJYML CHTWC CHTWC CHTWC      2          7         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          7         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          7         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          7         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      2          7         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC EJYML CHTWC CHTWC CHTWC      3          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          1         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          1         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          1         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC EJYML CHTWC CHTWC      3          2         5     3     4     1     0     6     2    
DSHPT WTFPT  CHTWC CHTWC CHTWC CHTWC EJYML CHTWC CHTWC      3          2         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC EJYML CHTWC CHTWC      3          2         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          2         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          2         5     3     4     1     0     6     2    
DLVPT APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          2         5     3     4     1     0     6     2    
DLVPT WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          2         5     3     4     1     0     6     2    
DLVPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
DSHPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
DLVPT WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
CLSSV WTFPT  EJYML CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          3         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC EJYML CHTWC CHTWC CHTWC CHTWC      3          4         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          4         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          4         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          4         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          4         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC EJYML CHTWC CHTWC CHTWC CHTWC CHTWC      3          5         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          5         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          5         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          5         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          5         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC EJYML      3          6         5     3     4     1     0     6     2    
CLSSV WTFPT  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          6         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          6         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          6         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          6         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC EJYML CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC PYTBL CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV PRCBL  CHTWC CHTWC PYTBL CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV RECPM  CHTWC CHTWC PYTBL CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC PYTBL CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC PYTBL CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC PYTBL CHTWC CHTWC CHTWC CHTWC      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC PYTBL CHTWC CHTWC CHTWC GGHOM      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC CHTWC GGHOM CHTWC CHTWC CHTWC GGHOM      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC GGHOM GGHOM CHTWC CHTWC CHTWC GGHOM      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC GGHOM GGHOM CHTWC GGHOM CHTWC GGHOM      3          7         5     3     4     1     0     6     2    
CLSSV APPST  CHTWC GGHOM GGHOM CHTWC GGHOM GGHOM GGHOM      3          7         5     3     4     1     0     6     2    
CLSSV APPST  GGHOM GGHOM GGHOM CHTWC GGHOM GGHOM GGHOM      3          7         5     3     4     1     0     6     2    
CLSSV APPST  GGHOM GGHOM GGHOM GGHOM GGHOM GGHOM GGHOM      3          7         5     3     4     1     0     6     2    
